question,answer
Benarkah seseorang yang mengalami mutasi pada gen CCR5 kebal terhadap virus HIV?,"Jawabannya benar. Sejumlah kecil populasi manusia yang mengalami mutasi pada gen CCR5, menjadi kebal terhadap infeksi HIV.[1] Mereka tersebar di Eropa, terutama di bagian utara, tapi hingga kini belum ditemukan di Amerika atau Asia Timur. Mengapa mereka bisa kebal? Gen CCR5 adalah gen yang menyandi protein CCR5, suatu reseptor kemokin yang diekspresikan pada sel T. Reseptor ini merupakan bagian penting dari pintu masuknya virus untuk menginfeksi sel T tersebut. Selama masuknya virus pada sel T ini, virus mengikat molekul CD4 dan juga reseptor CCR5 ini. Mutasi yang terjadi pada gen CCR5 yaitu adanya delesi sepanjang 32 pasang basa (disebut CCR5-delta32) yang mengakibatkan hilangnya tiga domain terakhir transmembran pada CCR5. Ingat CCR5 suatu reseptor kemokin yang juga termasuk GPCR, G-protein coupled receptor, yang seharusnya memiliki 7 transmembran. Karena reseptor CCR5 tidak sempurna, maka virus HIV pun tidak bisa masuk menginfeksi sel T. Ingat juga, pada satu sel terdapat dua alel. Jika mutasi hanya memengaruhi satu alel saja, maka disebut heterozygous. Sedangkan jika mutasi terjadi pada kedua alel, disebut homozygous. Jenis mutasi ini membawa dampak perlindungan berbeda pula pada perlindungan infeksi HIV. Pada heterozygous yang terkena HIV, progresivitasnya memang lebih lambat dibanding penderita HIV tanpa mutasi CCR5. Sedangkan pada homozygous, mereka benar-benar terlindungi.[2] Apakah populasi manusia ini ada di Indonesia? Mengutip tulisan seorang dokter yang dimuat di Dokterpost:[3] “Saya sendiri pernah menemui beberapa pasien AIDS (telah terinfeksi HIV bertahun-tahun) yang memiliki pasangan (suami atau istri) dengan HIV negatif. Padahal, dalam anamnesis, mereka selalu mengatakan bahwa mereka baru mengetahui jika pasangannya terinfeksi HIV dan selama bertahun-tahun tidak pernah menggunakan kondom saat berhubungan suami istri. Saya sendiri pernah mengajukan usulan kepada pemerintah untuk melakukan penelitian populasi LTNP (longterm no progressor) di Surabaya. Namun, usulan itu malah ditertawakan, menurut mereka Indonesia masih butuh ""barang mewah"" ini 20 sampai 30 tahun lagi.”Catatan Kaki[1] The evolutionary history of the CCR5-Delta32 HIV-resistance mutation.[2] AIDS Reviews[3] Mengapa Beberapa Orang Kebal Secara Alamiah Terhadap Infeksi HIV?"
Apakah HIV/AIDS sudah ada obatnya?,"Ada. Obat untuk pencegahan tertular virus HIV yaitu PreP yang digunakan sebelum pajanan dan PEP untuk dikonsumsi maksimal 3 hari setelah pajanan. Obat ARV yang akan memperlambat aktivitas virus untuk menyerang kekebalan tubuh seseorang. Obat ini biasanya di minum setiap hari oleh ODHIV, tergantung apakah dia minum satu kali sehari atau dua kali sehari. Dengan rutin mengkonsumsi obat ARV maka ODHIV bisa terjaga kesehatannya dan daya tahan tubuh, hal ini bisa dilihat dari rujukan CD4, dan berita bagusnya dengan viral load yang tidak terdeteksi maka otomatis peluang menularkan virus ke orang lain ketika melakukan hubungan seksual tidak menular dan sudah diakui WHO. Nah para ilmuwan saat ini sedang mengembangkan injeksi suntik pada ODHIV setiap 1 sampai 2 bulan sekali sebagai pengganti ARV yang terkadang harus diminum setiap hari. Pengembangan treatment ini dikenal dengan Long Acting Injection. Metode perawatan ini sudah di gunakan di Kanada dan sudah di setujui di benua Eropa. Kita berharap dengan inovasi pengobatan HIV/AIDS maka makin meningkatkan kualitas ODHIV itu sendiri. Jika pun dalam waktu dekat obat penghilang virus HIV belum ditemukan (sterilizing cure), kita bisa berharap obat yang membuat virus HIV tidak lagi berbahaya terhadap tubuh sehingga para ODHIV tidak perlu mengkonsumsi obat ARV setiap hari (functional cure). Namun ada hal menarik dari dunia HIV loh, ada beberapa orang yang telah menghentikan pengobatan ARV namun masih tetap mempertahakan VL tidak terdeteksi dalam jangka waktu yang cuku panjang, ini disebut POST TREATMENT CONTROLLER, mereka ini individu yang kemungkinan segera terapi ARV setelah pada fase awal infeksi. Kasus Post Treatment Controller ini menjadi menarik para ilmuwan untuk mengetahui bagaimana ini bekerja, dikarenakan mayoritas orang yang terinfeksi HIV ketika menghentikan pengobatan ARV maka jumlah Viral Load akan meningkat dalam hitungan hari atau minggu. Para ilmuwan terus mencari cara untuk menemukan obat yang paling efektif untuk infeksi HIV."
Hari keberapakah sebaiknya seseorang melakukan test HIV setelah berhubungan seksual dengan penderita HIV?,"Hal yang perlu diperhatikan adalah bahwa bukan virus HIV-nya yang ditest, melainkan antibodi (protein yang diproduksi sistem kekebalan tubuh) HIV setelah terjadinya infeksi. Dari seluruh sampel, hampir semuanya menghasilkan antibodi setelah 12 minggu dari paparan. Tapi jika tak sabar, 4 minggu setelah paparan dapat memeriksakan. 95% dari sampel bakal “menyala”. Jika hasilnya negatif, dapat memeriksakan ulang 12 minggu, atau dua bulan dari pemeriksaan pertama. Jika masih negatif ya kemungkinan besar tidak terpapar HIV.[1] Jadi kesimpulannya tak ada gunanya memeriksakan terlalu cepat. Menghabiskan uang saja. Tapi yang perlu dilakukan adalah menahan diri untuk memperkecil risiko penularan ke orang lain sampai hasilnya negatif setelah 12 minggu.Catatan Kaki[1] What is the window period for an HIV test?"
"Apakah alasan seseorang tidak mau rutin melakukan tes HIV, padahal tesnya gratis?","Tes HIV tidak gratis. Bila gratis, itu karena ada sponsor/donatur yang membiayainya, biasanya di klinik pro bono atau event khusus. Saya kira banyak yang belum mendapat informasi tes gratis tersebut. Edit: tentu saja bisa gratis apabila dijamin oleh asuransi. Di jawaban yang lain, dijelaskan bahwa tes HIV ditanggung oleh BPJS Kesehatan.Memang tidak pernah berhubungan seks atau berbagi jarum suntik seperti ketika menggunakan narkoba. Untuk apa tes kalau tahu hasilnya akan negatif?Takut menghadapi kenyataan. Ini denial, karena takut mendapatkan hasil positif. Padahal peluang terkena HIV sangat kecil sih, jadi unless you are very very unlucky, kamu tidak akan mendapat hasil yang mengejutkan.Stigma. Setahu saya memang prosedur pengumuman hasil laboratorium memang sangat confidential (amplop tersegel dan hanya boleh dibuka oleh dokter dan pasien di ruangan), tetapi bisa saja ada kemungkinan bertemu orang yang dikenal di rumah sakit atau klinik dan dicap negatif. Bisa saja ‘kan.Buta mengenai pentingnya kesehatan seksual. Ini menurut saya permasalahan yang paling besar. Pendidikan seks di Indonesia masih belum memadai, sih."
Apa ciri-ciri penderita HIV/AIDS?,"Sama seperti Anda dan saya. Matanya dua, tangannya dua, kakinya dua. Seperti manusia biasalah pokoknya. Tidak ada ciri khusus yang bisa dilihat. Bisa jadi, temen cubicle sebelah Anda adalah penderita HIV/AIDS. Atau yang duduk di samping Anda di busway tadi pagi adalah penderita HIV/AIDS. Tidak ada yang tahu. Bahkan seringkali penderitanya sendiri tidak tahu dia menderita HIV/AIDS. HIV/AIDS adalah penyakit yang perjalanan penyakitnya sangat panjang. Artinya, mulai dari seseorang terinfeksi virusnya sampai munculnya gejala bisa sangat lama, bisa sampai bertahun-tahun. Tidak seperti flu, yang bila Anda terkena virusnya hari ini, besok Anda sudah flu. Maka adalah hal yang sangat wajar apabila seseorang tidak tahu bila dia menderita HIV/AIDS bahkan tidak terpikir untuk memeriksakan. Gejalanya awalnya pun samar, mirip-mirip penyakit lain, sering demam, sering flu, sering mencret. Dari mana Anda bisa tahu itu adalah gejala HIV/AIDS, bukan gejala penyakit lain? Bila sudah memasuki fase terminal memang ada tanda-tanda yang khas tapi biarlah itu menjadi ranahnya tenaga medis. Saya tidak akan beberkan di sini karena tidak ada gunanya untuk masyarakat awam juga, malah akan menambah stigma negatif. Lagipula sekarang sudah tersedia ARV (Anti Retro Viral) yang cukup efektif menurunkan gejala pasien HIV/AIDS sehingga mereka bisa menjalankan aktivitas sehari-hari seperti kita-kita yang sehat ini. Coba tebak-tebakan, di bawah ini mana yang menderita HIV/AIDS?Tidak tahu? Saya juga tidak tahu, karena penderita HIV/AIDS memang tidak ada ciri khususnya. Mereka benar-benar seperti Anda dan saya bahkan bisa jadi lebih sehat daripada Anda dan saya. Jangan mudah percaya dengan hoax yang menyebutkan tanda-tanda penderita HIV/AIDS! Terima kasih atas permintaan jawabannya Hajar Sumantri !"
Apa ciri-ciri orang yang belum pernah pacaran?,"Ini adalah penampakan orang yang dari lahir nggak pernah pacaran selama 21 tahun wkwk, ya itu saya sendiri wkwkwsaya juga nggak tau kenapa alasannya, yang pasti banyak yang sering tanya haha. Mungkin dari perspektif saya akan beri beberapa ciri yang menurut saya sendiri loh yaaa.Punya prinsip, saya punya prinsip itu kalo pacaran ya emang sudah buat kemasa depan untuk jenjang yang lebih tinggi. Makanya saya harus bener2 nyari yang emang pas dan cocok sekiranya sampai akhir hayat eciee… Saya nggak mau ngabisin waktu buat hal-hal yang kurang bermanfaat selagi bisa ngembangin potensi diri sendiri dulu.Pemalu, saya ini orangnya pemalu. Buat kenalan sama orang baru susah. Tapi bukan berarti nggak suka berteman gitu, saya akan sangat akrab sama seseorang kalo udah bener-bener mengenal dan seneng kalo punya temen baru. Kalo misal kenalan sering banget kepikiran nanti reaksinya gimana, apa cringe gak ya, apa dikira SKSD gitulah pokoknya.Pemikir, ya ini yang sering saya lakuin, saya sering ngoming dengan diri sendiri. Sebelum bertindak saya selalu mempertimbangkan segala kemungkinan. Mungkin ini alasan saya masih sendiri sampai sekarang karna terlalu banyak pertimbangan sehingga diambil orang lain wkwkw. Tapi emang ini kulakuin semata buat menangani resiko yang paling buruk gitt.Jarang main keluar, saya jarang main keluar karna emang males aja gitu. Tapi kalo misal traveling sendiri malah saya seneng bisa ngeksplore tempat baru tanpa ada yang harus memikirkan orang lain.Grogi, saya emang suka grogi kalo deket perempuan, apalagi kalo yang disuka langsung gagap tuh ahah, nggak tau kenapa harapannya pengen ngibrol cair gitu eh malah jadi awakard haha. Mungkin karna belom terbiasa.Takut menyakiti hati perempuan, ini ni yang sering banget kepikiran. Saya ini paling nggak tega kalo liat perempuan sedih atau nangis. Bawaannya kaya nggak tegaa. Nah kalo saya pacaran nanti saya takut nggk bisa bikin bahagia perempuan, atau ngecewain gituu.edit karna banyak benget respon saya tambahin deh wkwk Sering menjadi tempat curhat. Meskipun saya nggak punya pengalaman secara langsung, tapi saya menjadi tempat curhat bagi temen yang emang udah pacaran. Pernah dibilang ahli cinta padahal ya diri sendiri kondisiinya kaya gini. Mungkin karna itu saya jad bisa ngasih masukan yang netral bagi kedua belah pihak. Meskipun jadi tempat curhat, saya sendiri malah jarang curhat, karna menurut saya salama saya bisa menyelesaikan sendiri selesaikan dulu aja tanpa ngrepoti orang lain. Tapi kalau emang udah bener2 mentok baru curhat sama orang yang udah terpercaya tentunya. Penampilan ""biasa aja"". Saya termasuk orang yang jarang ngikutin tren apalagi soal fashion. Baju yang dilemari cukup sedikit dan hanya beberapa tipe misal cuma kaos berkerah, batik, dan baju bahan. Saya juga sering banget dibilang bajunya kok itu itu aja karna emang saya lebih nyaman seperti itu. Bisa dibilang hematlah hahah. Itulah mengapa saya jarang buat dilirik perempuan wkwk. Sebenernya masih banyak lagi mungkin nanti jadi kaya koran kalo ditulis wkkw. Kalo ditanya rasanya gimana rasanya biasa aja. Emang kadang ngenes sih liat keuwuan orang-orang tapi nanti paling bodo amat lagi."
Apakah LGBT itu bagus? Mengapa?,"Ya ga bagus lah….msh mendingan ""aseksual"" kya saya,,xixixi…..klo lgbt itu, entahlah sya ga se7 & kurg suka rasanya aneh & ga pas aj d hati….."
Apakah penyakit HIV bisa disembuhkan?,"terimakasih PJnya. sampai saat ini belum ada mas, hanya ada obat untuk merperlambat saja, mungkin nantik akan di jawab sama ahlinya."
Bagaimana ciri-ciri pria yang nafsunya tinggi?,"Wah saya lelaki yang mempunyai nafsu tinggi, bahkan dulu hampir tiap hari menonton bokep, addict banget, cuma sekarang sudah lumayan bisa mengurangi atau mengontrol. Makanya sampai sekarang saya belum berani menjalin percintaan atau dekat dengan perempuan secara langsung seumur hidup saya sampai sekarang, supaya tidak terjadi hal begituan yang bisa menyebabkan kerugian orang lain atau saya sendiri kelak. Bahkan saya tidak berani menggunakan jasa esek2 bukan karena uang tapi karena takut penyakit saja. Mungkin kalau dulu di beri kesempatan yang safety saya bisa kepikiran mengambil walaupun bayar, tapi tidak lah saya sekarang masih bisa mengontrol nafsu liar saya. Secara fisik mungkin tidak bisa ditebak, tapi mungkin juga secara verbal kali ya. terkadang dulu ketika saya berkenalan dengan wanita sampai dekat lewat online kadang tidak sadar sering memancing mancing atau menyinggung hal2 berbau pornografi. atau bisa jadi ketika ketemu awal2 udah berani pegang2 tangan. Dulu saya begitu pertama kali meet up dengan wanita di online, untung saja masih ditolong tuhan dan mbaknya tidak marah juga, bisa2 kena pelecehan. hehhe Tapi sekarang saya sudah hampir berubah, lebih bisa menghargai orang, tidak menilai wanita sebagai object seksual, menahan hal2 seperti itu, mungkin juga karena dulu efek nonotn porn kali ya jadi kebawa, semenjak saya jarang menonton pikiran lebih jernih saja, dan bisa menahan atau memilah kalau ini hal boleh dan tidak boleh dilakukan."
Apa yang kamu lakukan apabila orang terdekatmu dinyatakan terkena AIDS?,"Saya akan memastikan dia rutin minum obat ARV-nya (Anti Retro Viral). Saat ini obat ARV sudah ada di puskesmas dan RS rujukan AIDS dan setahu saya bisa didapatkan dengan gratis, apalagi bila sudah anggota BPJS, semuanya gratis tis tis. Saya akan antar dia untuk ambil ARV-nya atau bila dia malas saya yang ambilkan. Pokoknya dia harus rutin minum ARV-nya itu karena ARV akan sangat membantu menjaga kualitas hidupnya. Sisanya, ya tidak ngapa-ngapain. Biasa saja. AIDS kan penyakit biasa, sama seperti penyakit lainnya seperti lupus, diabetes, hipertensi, gagal ginjal, dll. Malah lebih susah dikendalikan penyakit-penyakit lain itu dan pasiennya butuh perawatan yang lebih ketimbang pasien AIDS. Selama dia meminum ARV-nya saya yakin dia akan baik-baik saja."
Mengapa penyakit HIV/AIDS belum ditemukan obatnya sampai sekarang?,"Karena siklus hidup virus HIV memastikan bahwa materi genetik dari virus tetap bertahan di dalam sel tubuh penderita HIV/AIDS, terutana sel-sel sistem kekebalan tubuh. Untuk benar-benar menghilangkan virus HIV diperlukan terapi gen yang memungkinkan pemotongan DNA. Obat-obatan semacam ini masih dalam tahap penelitian."
Mengapa kanker tidak bisa disembuhkan?,"Halooo saya mencoba menjawab mumpung belum ada yang menjawab. Kalau ada yang lebih kompeten mungkin bisa ditambahkan atau dikoreksi jawaban dari saya. Jadi memang kanker itu sulit untuk disembuhkan, bahkan kondisi sembuh dari kanker disebutkan dengan istilah remisi dimana kanker masih bisa kambuh kembali yang disebut dengan kondisi relaps. Kenapanya adalah karena ukurannya yang sangat-sangat-sangat kecil dan sifat penyebarannya sangat mengerikan. Berbeda dengan bakteri yang meskipun ukurannya juga kecil bisa dibatasi penyebarannya sampai berbentuk abses atau bisul. Selain itu pengobatan untuk kanker memiliki prinsip siapa yang mati duluan antara pasien atau sel kanker. Karena obat yang diberikan selain membunuh sel kanker juga membunuh sel yang sehat. Memang ada yang disebut dengan targeted cell therapy seperti pada kasus kanker payudara, tetapi ada kekurangan dimana sel yang dapat diobati harus memiliki karakteristik khusus yakni memiliki reseptor HER2. Tentu ada sel yang tidak memiliki karakteristik khusus ini sehingga kembali masalah pengobatan kanker menjadi rumit. Untuk menekankan betapa penyebaran kanker cukup mengerikan, saya akan memberikan contoh. Ketika operasi untuk mengangkat benjolan kanker dilakukan, bukan hanya benjolannya saja yang diangkat tetapi jaringan sehat disekitar benjolan tersebut juga diangkat karena sel kanker dapat menginfiltrasi jaringan-jaringan yang sehat tersebut tetapi tidak terlihat di mikroskop. Bahkan dengan metode ini pun belum bisa memastikan bahwa pasien akan bebas kanker selamanya. Mungkin hal yang saya tulis di atas cukup pesimis sehingga kita mungkin menganggap bahwa menderita kanker adalah sesuatu hukuman mati, tetapi dunia kedokteran kita sekarang semakin maju, semakin banyak cara-cara yang ditemukan untuk mengobati kanker dan kita berharap semakin banyak orang yang dapat bebas dari kanker."
Apa baiknya menjadi LGBT?,"Sama seperti hal-hal lainnya(termasuk hidup sebagai orang yang cis-hetero; yang dianggap ""normal""), terdapat berbagai kelebihan dan kekurangan dalam menjalankan hidup sebagai orang yang LGBTQ+. Sebagai klarifikasi, tidak peduli apapun baik dan buruknya, orang yang LGBT terlahir sebagai orang yang LGBT, tidak peduli bagaimana usaha orangnya untuk menyembunyikan ataupun menolak bagian tersebut dalam dirinya, orang yang terlahir LGBT tidak ""memilih"" ataupun ""menjadi"" LGBT, ia hanya LGBT, sama seperti orang yang cis-hetero tidak memilih ataupun menjadi orang cis-hetero, ia hanya cis-hetero. Untuk menjawab pertanyaan ini, jika mau dilihat secara obyektif, berikut beberapa contoh ""baiknya hidup sebagai LGBT"":Orang yang terlahir LGBT, secara default memulai hidupnya di dunia yang cis-heteronormative dalam kesulitan hard mode. Sehingga mereka yang berhasil bertahan hidup cenderung lebih kuat, tabah, dan cerdas.Sederhananya karena tantangan menjadi pupuk perangsang pertumbuhan.Buruknya, terkadang tantangan menjadi berlebihan dan tidak cocok sehingga mengakibatkan kematian figuratif pada tanaman, mereka yang tidak berhasil bertahan hidup cenderung berumur pendek, menderita berbagai luka serta kerusakan pada jiwa dan raga, serta mudah menjadi korban penyakit mental seperti depresi, disforia, dsb.Hal-hal di atas bahkan dapat menjadi hal yang mendorong seseorang menjadi orang yang kurang baik, ada yang bahkan menjadi orang yang jahat, gelap, dan rusak secara moral akibat pahitnya tantangan yang dihadapinya di dunia ini.Orang yang terlahir LGBT, jika berhasil menemukan lingkaran sosial yang menerimanya apa adanya, cenderung mendapatkan hubungan sejati yang akan bertahan seumur hidup.Buruknya, tergantung pola pikir serta kekurangan pengetahuan masyarakat dalam lingkungannya, orang yang LGBT cenderung mengalami kesulitan dalam memulai hubungan sosial dengan orang-orang disekitarnya.Saat orang yang terlahir LGBT dan menolaknya dalam jangka waktu yang cukup lama akhirnya berhasil menerima dirinya, karena kondisi hidup sebelumnya yang begitu menderita akibat penolakan dirinya, mereka cenderung menjadi lebih bahagia dan bersyukur dalam hidupnya.Buruknya, orang yang terlambat atau bahkan gagal dalam menerima dirinya cenderung memiliki banyak penyesalan dan kepahitan di dalam hidupnya.Orang yang (T)ransgender cenderung menjadi orang yang lebih bijaksana karena mereka memiliki pengalaman dalam dua lingkungan gender yang berbeda.Perempuan transgender cenderung memiliki pengalaman menjadi seorang perempuan yang diam-diam hidup diantara laki-laki, sehingga hal-hal yang dibahas sesama laki-laki namun tersembunyi dari para perempuan dapat diketahui olehnya.Percakapan antara kelompok siswa-siswa populer itu yang mengobjektifikasi para siswi-siswi lainnya?Yup, she's heard it all.Hal ini membuat sebagian besar perempuan transgender menjadi lebih bijak dalam mengidentifikasi karakter seorang laki-laki.Laki-laki transgender cenderung memiliki pengalaman menjadi seorang laki-laki yang diam-diam hidup diantara perempuan, sehingga hal-hal yang terjadi diantara sesama perempuan yang cenderung tidak diketahui laki-laki, dapat diketahui olehnya.Teman perempuan yang sedang menderita hubungan yang toxic dengan teman perempuan lainnya, serta teman perempuan baik yang sendirian karena dikucilkan?Yup, he understood everything.Hal ini membuat sebagian besar laki-laki transgender menjadi lebih pengertian dalam melindungi seorang perempuan dari hubungan yang toxic.Orang yang (G)ay/Lesbi dan (B)iseksual cenderung lebih open-minded dalam segala hal pada seseorang, termasuk seksualitasnya.Sehingga mereka cenderung memiliki hubungan yang sehat dan bisa menjadi ahli dalam berkonsultasi mengenai segala hal sensitif yang jarang namun perlu dibahas orang-orang dengan sudut pandang yang obyektif tanpa takut dihakimi.Buruknya, diantara masyarakat yang memang sudah miskin dalam sex education sehingga mudah menjadi korban HIV yang mengakibatkan penyakit AIDS,orang yang gay/lesbi dan biseksual cenderung dikambinghitamkan sebagai sumber penular penyakit tersebut,padahal disamping tantangan berlapis yang perlu dihadapi orang yang gay/lesbi dan biseksual, termasuk minimnya toleransi, keterbukaan serta sex education yang berhubungan dengan seksualitas mereka (di dalam masyarakat tertentu),persentase relatif infeksi mereka tidaklah lebih besar daripada persentase relatif infeksi HIV pada orang-orang yang cis-hetero.Akhir kata, orang-orang yang terlahir LGBT, tidaklah jauh berbeda dari orang-orang yang terlahir cis-hetero.Beranekaragam variasi orang-orang dalam kedua kategori tsb;Ada yang baik, ada yang jahat.Ada yang cerdas, ada yang kurang cerdas.Ada yang nafsu seksualnya tinggi, ada yang nafsu seksualnya rendah atau bahkan tidak ada.Ada yang kaku seperti balok kayu, ada yang sensitif dan romantis.Ada yang extrovert, ada yang ambivert, ada yang introvert.Ada yang menjadi pasangan yang relatif sempurna, ada yang masih perlu menghadapi masalah dalam mentalnya.Ada yang toxic, ada yang hangat dan empatis.Ada yang ceroboh, ada yang bijaksana.dan sebagainya, sebagainya. Semoga jawaban ini membantu dalam membuka wawasan para pembaca~!"
Apa kata-kata yang membuatmu menyesal karena tidak sempat mengucapkannya kepada orang yang kamu inginkan?,"Saya menulis ini dengan sedih nih. Saya nggak akan lupa adegan ini. Suatu hari, saya pernah duduk bareng seorang wanita di kafe berdua sore-sore. Kami mengobrol ngalor ngidul. Ia seorang yang berwajah chubby, cantik, dan uhmmm…seksi banget. Karakternya juga ceria, lembut, akrab dengan anak-anak, dan matanya berbinar-binar lucu. Kami berbincang banyak tema ini dan itu. Saya iseng cerita hal-hal menegangkan, tapi itu semua bercanda. Dia ketakutan, lalu saya tertawa terbahak-bahak. Saat ia tahu kalau saya bercanda saja dan itu bukan cerita sungguhan, dia cemberut. “Padahal aku udah percaya. Aku selalu percaya sama Kakak, lho…”, katanya sambil merenggut kesal. Saya masih ketawa terbahak-bahak. Tiba-tiba dia diam. Tiba-tiba saya juga terdiam. Atmosfir bercanda langsung berubah awkward. Saya merasakannya. Aura tiba-tiba berubah jadi serius dan sendu. “Tapi emang bener, lho Kak. Aku selalu percaya sama Kakak…” sambil mengucapkan itu, dia menatapku dalam, lalu tersenyum lembut. GILA! Tatapannya menembus jiwaku. Saya langsung berkunang-kunang, dunia seolah jungkir balik. Dada saya berdebar keras. Suasana di antara kami hening beberapa detik. Kami saling memandang penuh arti. Untunglah ada pelayan yang datang mengantarkan pesanan kami. Saya langsung tersadar. Di jalan pulang, ada keinginan yang kuat bahwa saya harus menyatakannya! Saya harus nyatakan ini! Bodo amat hasilnya gimana, yang penting saya udah menyatakannya. Saya memang dari dulu suka dengannya, tapi kejadian tadi, itu tak saya duga sama sekali. Berbekas begitu kuat. Tapi……….. Saya jadi lelaki yang pengecut. Saat itu saya masih mahasiswa kere, masih pusing dengan skripsi, dan belum punya penghasilan. Saya menyerah dengan keadaan. Saya tak berani bilang! Malah saya tak pernah menghubunginya lagi sejak bertemu berdua di kafe itu. Dia sampai menghubungi saya dan bertanya-tanya kenapa kami tak bertemu lagi. Saya bilang kalau saya sibuk skripsi. Padahal, saya yang merasa tak pantas bersamanya. Dia sungguh idola di kampus, ceria, cantik, seksi, dan solehah. Saya anak pendiam, pemikir liar. “Unik dan aneh”, kalau kata dia. Sungguh pengecutnya diriku! Sekarang, dia tinggal di luar negeri, bahagia dengan suaminya. Kenapa saat itu saya tak bilang saja dengan ksatria? Toh apapun jawabannya, saya takkan ada penyesalan seperti ini. Ah, saya menulis ini dengan hati yang sakit. Bahkan sampai saat ini, saya kadang masih memimpikannya dalam tidur. Astagfirullah. Saya harus berubah. Saya mengetik ini sambil menahan airmata. Saya harus bangkit. Itu sudah jadi masa lalu. Percaya saja di luar sana ada wanita yang lebih baik daripada dia :) Terima kasih, penanya. Saya jadi berefleksi tentangnya. Buat Anda yang membaca ini, katakanlah apa yang ingin Anda katakan. Kalau Anda mengatakannya, Anda punya peluang 50:50 untuk berhasil. Kalau Anda tidak mengatakannya, Anda 100% gagal."
Mengapa orang LGBT?,"Apakah kamu tahu LGBT itu apa? Pertanyaan 'Mengapa orang LGBT?' terlalu rancu dan tidak spesifik. Tapi pertanyaan ini banyak diajukan oleh orang-orang. Saya yang membacanya menangkap bahwa orang-orang ini bahkan tidak mengerti apa yang mereka tanyakan. Biar saya jelaskan sedikit: L = Lesbian. Perempuan yang hanya tertarik dengan perempuan G=Gay. Laki laki yang hanya tertarik dengan laki-laki B= Biseksual. Orang yang tertarik baik kepada laki-laki maupun perempuan T= Transgender. Orang yang identitas gendernya bukan laki-laki dan perempuan atau berbeda dengan yang ditulis dokter di sertifikat kelahiran. Coba pikirkan. Seorang manusia tentunya tidak bisa menjadi Lesbian, Gay (homo), biseksual, dan transgender sekaligus.Gambar nyomot dari wikipedia Selain 4 golongan diatas, masih ada lagi beberapa golongan lagi yang kalo ditotal akronimnya menjadi LGBTQQIAAP. Silakan cari tahu sendiri karena sisanya tidak terlalu populer di Indonesia. Masalah orientasi seksual adalah urusan pribadi seseorang yang tidak perlu diributkan jika tidak merugikan orang lain. Mirip dengan selera orang yang berbeda-beda. Satu orang menyukai apel, satu orang lain lebih memilih mangga. Hanya itu. Hanya saja sebagai penduduk Indonesia, kita tahu bahwa hubungan selain heteroseksual tidak bisa disahkan perkawinannya. Maka taatilah Sebagai umat beragama, kita tahu bahwa perilaku homoseksual dan transgender adalah hal yang laknat. Maka taatilah. Tidak perlu menghakimi seseorang jika menurutmu orang itu pendosa. Selama dia tidak merugikan orang lain, biarlah Allah yang menghakimi dia dan kita semua di hari akhir. Wallahu a'lam bishawab"
Bagaimana cara melindungi diri dari virus HIV?,"Cara Penularan HIV AIDS yang Wajib Kamu Tahu, Agar Tidak Keliru Pencegahan dapat dilakukan dengan beberapa cara, antara lain: 1. Gunakan kondom setiap kali berhubungan seks Jika anda tidak mengetahui status HIV pasangan anda, gunakan kondom setiap kali anda melakukan hubungan seks vaginal, anal maupun oral. Untuk wanita, bisa menggunakan kondom wanita. 2. Hindari perilaku seksual yang berisiko Seks anal adalah aktivitas seks yang memiliki risiko tertinggi dalam penularan HIV. Baik pelaku maupun penerima seks anal berisiko untuk tertular HIV, namun penerima seks anal memiliki risiko tertular lebih tinggi. Karena itu disarankan untuk melakukan hubungan seks yang aman, serta gunakan kondom untuk mencegah penularan HIV. 3. Hindari penggunaan jarum bekas Hindari penggunaan jarum bekas saat menyuntikkan obat. Penularan HIV melalui tato dan tindik juga berisiko terjadi jika memakai jarum tato yang tidak disterilisasi dengan baik atau menggunakan tinta tato yang terkontaminasi. Sebelum melakukan tato atau tindik, pastikan jarum steril. 4. Pre-exposure prophylaxis (PrEP) PrEP merupakan metode pencegahan HIV dengan cara mengonsumsi antiretroviral bagi mereka yang berisiko tinggi tertular HIV, yaitu mereka yang memiliki lebih dari satu pasangan seksual, memiliki pasangan dengan HIV positif, menggunakan jarum suntik yang berisiko dalam 6 bulan terakhir, atau mereka yang sering berhubungan seksual tanpa pengaman."
