question,answer
Apa kamu minder dengan ukuran payudaramu yang kecil?,"Iya, dulu.*ni bukan saya*Saya punya teman kuliah, laki-laki, sebut saja namanya A. Dia ini anaknya pinter banget, tipikal anak orang kaya yang diberi fasilitas lengkap. Karena gaya ngomongnya juga khas orang pinter, maka dengan mudahnya dia menarik orang-orang untuk mendengarkan kata-kata dia. Secara fisik, temen saya ini tidak bisa dibilang ganteng. Tapi seleranya tinggi, kaya perempuan yang cantiknya cantik standar Indonesia: mba-mba SPG yang cling cling banget ituuuu…… Makanya entah secara sadar atau tidak, dia kadang insulting people (woman), including me. Saya tomboy saat kuliah, sehingga ketika pakai bra pun, bukan bra yang berbusa tebal. Secukupnya aja lah.. Belum terlalu mentingin penampilan. Sementara payudara saya petite. Hahah petite dong, ga terima dibilang kecil. Selain tomboy, saya juga agak cuek, kalau diajak bercanda sampai kelewatan gak pernah marah. Mungkin itu yang bikin si A kadang santai aja ngasih body shaming. Suatu hari, lagi ngobrol santai di jeda mata kuliah. And in front of everybody, this happened:A : M, kamu gak takut apa besok gak ada yang mau nikah sama kamu? M : ngapain takut? A : you’re a flat-chested woman. Kecil banget, hampir rata lho *sambil mengarahkan pandangan ke dada saya*. Padahal kan penting banget itu.. Laki-laki menginginkan perempuan yang punya payudara (besar). Lah kamu kan ga punya, tar kamu nikah, terus suamimu gak seneng, gimana jahahahah *kemudian ketawa sampe badannya terguncang-guncang M : *speechless* *gak tau mau jawab apa* A : tapi santai aja, bisa lah tar direkayasa… *lanjut ketawa sampai kampus tutup M : *masih speechless* *masih bingung* S (temen lain) : ih apaan sih kamu A! Gak jelas, risih tau bahas kaya gitu *sambil narik aku ngeloyor pergi*….man, that’s freakin harsh. Saya sih diem aja, tidak menunjukkan rasa tidak senang. I hate to look vulnerable. Tapi, berbulan-bulan setelah itu, sebenernya saya masih kepikiran.“Jangan-jangan iya, nanti suamiku gak seneng..” “Jangan-jangan nanti gak ada yang mau nikahin aku..”Kadang sampai bener-bener insecure. Melakukan banyak cara untuk memperbesar payudara. But nothing’s work on me. Sialan banget emang si A ni, bikin saya ngeluarin duit dan energi buat usaha yang sia-sia. Ketakutan saya sempat hilang saat banyak teman laki-laki yang menyatakan ketertarikannya. Tapi, tetap sulit untuk mengubah mindset “aku harus punya payudara besar biar bisa menyenangkan suamiku..”, for years. Sampai saya pacaran beberapa kali, baru saya sadar. Bahwa mereka tertarik karena personality-ku, serta gak semua laki-laki memandang hal tersebut. Dan lagi, kenapa saya mikirin banget omongan dia dan pemikiran laki-laki ya? I feel stupid. Perlahan-lahan rasa insecure saya hilang. I shouldn’t be too insecure of my body. There will be someone out there who will love me just the way I am. Dan benar. Ketika akan menikah, saya dan suami sempat membahas hal ini.“Mas, nanti kalau mas nyesel nikahin aku gimana? Susuku rata…” *dalam suasana bercanda “Lah, aku kasih tau ya dek. Tontonan favoritku kan FashionTV, seleraku ya mbak-mbak model yang susunya rata itu….”Kemudian kami menikah, and I feel like a supermodel. Wkwkwkwk. No more insecurities. Lagian, ternyata pas menyusui, payudara membesar sendiri kok. Dan ukuran payudara, gak mempengaruhi produksi ASI. Nyatanya ASI saya lancar jayaaa….. Wkwkwkwkwwk asli sempet nyesel kenapa buang-buang waktu buat insecure. Gitu yah, buat temen-temen quora yang berdada mini, gak usah kuatir. Gak usah insecure, be the best version of yourself! You look like a damn supermodel! Notes: Sudah disunting dua kali pada bagian identitas."
Apa sisi gelap menjadi PSK?,"Saya tidak paham mengapa saya diminta menjawab pertanyaan ini, karena saya merasa tidak punya pengetahuan & pengalaman guna menjawab pertanyaan tsb."
Apa sisi gelap dari popularitas di media sosial?,"Ego mereka yang populer akan sangat rapuhTentu porsinya akan berbeda pada setiap orang, tapi mereka yang populer di platform media sosial cenderung akan melakukan apa saja untuk menambah atau mempertahankan eksistensi mereka. Perhatikan sekelilingmu, berapa waktu yang mereka habiskan untuk mengambil foto, memilih foto terbaik, mengedit, dan…. Sekedar memikirkan caption untuk memberi image atau kesan ""atraktif, berada, lucu, pintar, tanpa cela"" (you name it) di mata ribuan followers.…..And you realize that every status updates or post is just a variation on a single request: ""WOULD SOMEONE PLEASE ACKNOWLEDGE ME!?""Mereka akan menunjukan betapa penampilan yang flawless, gaya hidup yang glamor, dan cool-nya circle pertemanan mereka bisa menarik perhatian banyak orang. Karena hal itu mereka akan merasa tertekan terhadap hal-hal yang (menurut mereka) dapat mengganggu popularitas. Hal-hal yang sebenarnya normal untuk ukuran manusia; bahwa kita semua memiliki kekurangan. Mungkin kondisi fisik (lagi gendutan, jerawatan, dll) bisa mengganggu photoshoot endorse-an mereka, atau memicu komentar negatif. Mungkin kondisi keuangan (lagi nggak bisa nongkrong dan update story di tempat kece bareng circle mereka) akan membuat mereka merasa frustasi, dsb. Demi mempertahankan eksistensi, mereka juga mungkin akan membentuk diri menyesuaikan gambaran yang diinginkan kebanyakan orang, meskipun hal tersebut sebenarnya tidak sesuai dengan keinginan mereka sekalipun. Sisi gelap dari popularitas di media sosial adalah tuntutan untuk selalu menampilkan image ideal yang mereka ciptakan di dalam kepala mereka sendiri."
Apa sisi gelap punya pasangan dokter?,"Beberapa orang mungkin berpikir akan menyenangkan jika memiliki pasangan dokter, bisa dibanggakan sana-sini, memang benar, saya sangat bangga padanya, terlebih dia sangat pintar, pekerja keras dan sayang dengan saya, rasanya ingin saya beri tahu kepada seluruh dunia bahwa dia pasangan yang sangat saya sayangi dan banggakan. Namun di balik kelebihan pasti ada kekurangan, menjadi pasangan dokter tentu membutuhkan hati yang sangaaaaattt lapang. Jadwal kerja (terlebih jika jaga IGD) tidak mengenal tanggal merah ataupun hari libur seperti kebanyakan profesi lainnya, jadwal yang dimiliki hanya shift pagi, siang, malam dan lepas libur (bisa 1 atau 2 hari), bahkan ada yang menerapkan jadwal jaga 24 jam. Selesai jaga bukan berarti kami bisa langsung bersenang-senang, tentu dia juga butuh istirahat, karena merawat pasien sangat melelahkan. Dia harus tetap belajar karena menjadi dokter adalah menjadi pembelajar seumur hidup, serta harus mempersiapkan bahan ajar dan mengajar, gaji dokter umum tak sebesar yang mungkin orang-orang bayangkan, bisa dikatakan bahwa gajinya hanya sekitar 50% dari gaji saya dahulu ketika bekerja fulltime (sekarang saya sedang mengambil studi lanjutan), sehingga harus mencari pekerjaan tambahan dengan mengajar les mahasiswa kedokteran untuk pemasukan. Tapi saya menyadari, itulah risiko pekerjaannya, menjadi pasangannya berarti menerima dirinya dan kehidupannya, termasuk profesinya. Doakan kami, ya :)"
Apa sisi gelap dari seorang anak pesantren?,"Saya adalah seorang alumni pesantren, berikut sisi gelap yang saya miliki atau saya ketahui dari para santri dan pesantren :Saya anak pesantren, tapi terkagum kagum dengan negara zionis Israel, sangat terobsesi dengan kemajuannya dan berusaha mengimitasi hal tersebut. yang mana hal ini dianggap tabu bagi muslim Indonesia apalagi anak pesantren. Bahkan salah satu cita cita saya adalah mempelajari bahasa Ibrani hingga lancar. Saya benar benar terkesima melihat kaum yahudi bisa mencapai kemajuan sepesat itu sehingga malu dengan keadaan kaum muslimin saat ini. padahal mereka seringkali terinja injak selama ratusan dan ribuan tahun. saya bahkan senang sekali menghayati lagu kebangsaan Israel yang menurut saya benar benar menceritakan jati diri dan cita cita mereka hingga terwujud di hari ini.Anak pesantren di pondok saya (semoga di pondok lain ngga) Moral nya sangat merosot. Ngevape adalah hal yang biasa, ada yang smp ada yang sma, Gay juga terkadang kedapatan, belum yang ngga ketawan. Dan seringkali anak pondok itu kalau ngomong ngga ada bedanya dengan anak jalanan. Plus lagi, jika ada teman yang bermaksiat maka sudah menjadi peraturan tidak tertulis diantara para santri untuk MENYEMBUNYIKAN hal tersebut. bahkan jika ada yang berusaha ber amar ma'ruf nahi munkar akan langsung dikucilkan sebagian besar angkatan. sehingga muncul julukan las vegas di sebagian kamar di pondok saya. btw saya anak yang lurus lurus saja Alhamdulillah ( saya ngerokok ga pernah, clubbing apalagi) paling kalau ngomong kotor dan ghibah itu di circle teman dekat saya aja.Ustadz di pondok saya sebagian diantara mereka cenderung close minded dan tidak mau menerima hal hal baru. bahkan sangat anti kritik… dikritik sedikit saja langsung bilang kalau kita ngga beradab, calon pemberontak, tidak berakal. bahkan ketika santri ada yang rambutnya panjang dan santri itu bertanya yang intinya mengapa ia tidak boleh memanjangkan rambutnya padahal dalam dalam islam tidak ada larangan memanjangkan rambut, Bahkan Nabi kita Shallallahu 'alaihi wa sallam berambut panjang. ustadz tersebut hanya menyuruh taat tanpa menjelaskan alasannya. padahal kontras sekali dari katanya yang paling salaf. Kontras sekali dengan hadits ketika Rasulullah didatangi pemuda yang bertanya apakah ia boleh berzina….NEPOTISME : dulu ketika saya hendak masuk pondok, saya kira saya bakal bertemu lingkungan yang mirip dengan para salaf as shalih, tapi sya sangat kecewa. saya kira saya akan memasuki lingkungan dengan meritokrasi dan keadilan bak Umar ibn Al Khattab R.a. tapi yang saya dapati malah sebaliknya…. anak mudir dan keluarganya dalam segala hal dipermudah bahkan disaat wali santri lain kalau mau masuk atau menjenguk keluarganya harus antigen. anak mudir bebas melenggang keluar masuk tanpa hal itu. selain itu ada juga salah satu guru disana itu anak mudir. disaat guru lain benar benar diawasi jika telat di lingkungan SMA. si guru yang anak mudir ini seringkali tidak masuk (kami jadi sulit berhusnuzhan) dengan alasan yang tidak diketahui. cukup mengecewakan bagi saya yang membaca cerita Umar ibn Al Khattab bagaimana ia tidak ingin anaknya memanfaatkan statusnya sebagai anak khalifah.ANGGARAN MENCURIGAKAN : hal ini dituturkan teman saya yang bekerja di bagian keuangan. anggaran buat ujian syahadah 30 juz mencapai angka tidak masuk akal 20jt Rp. padahal sewa gedung ngga, cuman snack sekotak doang buat yang diuji…. ntah untuk apa itu duit. padahal waktu angkatan kami mengadakan bakti sosial ke perkampungan. pondok cuman ngasih 10jt. (baksos lho padahal… penting mana sama syahadah??) itupun tatkala kami berhasil mengumpulkan dana lebih banyak, 10jt itu ditarik lagi….. (ahh sudahlah). dengan itu kami baksosnya masih harus bawa nama pondok…. persetan emg….Masih ada lagi, tapi ah sudahlah… cape….. ada 1 hal yang saya pelajari dari sini… jangan pernah berekspetasi terlalu tinggi pada orang lain, siapapun itu walau pemuka agama sekalipun. saya tahu diluar sana banyak pemuka agama yang tulus berdakwah untuk kepentingan ummat, tapi jadinya nama para pendakwah itu jadi ikutan jelek gara gara oknum model gini. setelah lulus pondok saya pun mencoba mengeksplore hal hal yang sebelumnya dilarang pondok seperti filsafat, karangan penulis barat, beragam sumber yang tidak diduga akan dibaca oleh anak pondok seperti saya, karena saya merasa sebagian hal diatas apalagi poin adalah akibat tertutupnya diri terhadap pengetahuan luar dan ketidakpahaman akan konsekuensinya di masa mendatang. Dunia itu dimanapun sama saja, tidak ada yang benar benar putih dan tidak ada yang benar benar hitam… sebagi makhluk berakal hendaknya kita memilah yang mana yang baik dan meninggalkan yang buruk… EDIT : Ganyangka deh bakal serame ini😃, makasih ya dukungannya…. Walaupun demikian banyak sisi buruk yang saya lihat di pondok… banyak juga hal hal yang bisa kita pelajari di pondok… Sejak masuk pondok saya bisa belajar untuk jadi mandiri, belajar memutuskan sendiri, belajar menghadapi beragam tipikal orang, belajar menjaga jati diri agar tidak terpengaruh kenakalan orang lain, belajar bersabar dengan hal hal model diatas. Saya sadar, pondok adalah miniatur dari sebuah dunia, gambaran orang orang di pondok sebenarnya hanya versi kecil dari sebagian gambaran kejamnya dunia. Kalau saya ngga masuk Pondok pada hari itu, mungkin saya ga bakal serealistis hari ini, mungkin saya gabakal sadar betapa tertinggalnya kaum muslim sekarang (soalnya saya dulu sebelum mondok suka konspirasi dan tercekoki cerita kejayaan kaum muslim di masa lalu dan lupa realistis dengan keadaan sekarang)…. Mgkin saya ga bakal ketemu teman teman dekat saya, mgkin saya bakal mengkultuskan pemuka pemuka agama, bakal asal percaya sama org yang keliatan alim…. Dan gabakal bisa nulis tulisan ini hari ini untuk menginformasikan kepada kalian semua…… Semoga suatu hari nanti, akan ada gerakan dari dalam tubuh umat muslim untuk mereformasi sistem pondok yang ada di Indonesia, agar siap menghantarkan kembali ummat ke zaman kegemilangan….. Aamin ya Rabbal 'Alamiin"
Apa sisi lain dari pekerjaan PSK?,Mereka itu kebanyakan janda yang ditinggal suaminya dan rela kerja gituan demi ngasih makan anaknya
Apa sisi baik dan sisi buruk pesantren?,Pesantren baik dan tidak ada buruknya
Adakah sisi positif sebagai seorang PSK?,Yang jelas PSK itu lebuh pinter daripada rata-rata cewe sekarang. Psk habis di-anu cutomernya dapet duit sedangkan cewe sekarang habis di-anu terus ditinggalin pacarnya hahaha
Apa sisi gelap menikah dengan pasangan yang sangat agamais?,"Saya akan menceritakan dari point of view (POV) ibu penjaga kosan saya. Beliau sekarang berumur hendak setengah abad, dimana ia menikah ketika berumur 30 tahun(bagi sebagaian orang hal tersebut mungkin dikatakan sebagai telat/ perawan tua). Bu Muti menceritakan kisah hidupnya kepada saya, bahwasannya dahulu ketika ia muda ia adalah sosok yang sangat aktif dan sosialis. Bagaimana tidak, ia menceritakan bahwa banyak mempunyai kawan dan suka mencoba hal-hal baru (magang di tempat-tempat yang menurutnya mengasikkan dan menambah pengalaman). Circle pertemanannya pun tak jauh berbeda dengan saya, rata-rata pria, dan sangat hobi travelling dan nongkrong. Saya tak tahu pasti bagaimana Bu Muti bertemu dengan suaminya (tepatnya mendiang). Karena Bu Muti bersekolah di Jurusan Ilmu Hukum, saya menyimpulkan bahwa ia tidak mungkin semena-mena dalam memilih pasangannya. Ditambah lagi, ayah Bu Muti adalah tentara yang dikenal sangat keras, dan kakak Bu Muti (3 bersaudara perempuan semua dan ia anak terakhir) juga basicnya kuliah hukum juga. Keluarga terpelajar bukan? Masa-masa mudanya, ia lewati dengan menambah pengalaman bersama teman-temannya kesana-kemari. Tak jarang ia bercerita bahwa seantero Jawa Tengah ia pasti di tiap kota memiliki kolega. Menakjubkan rantai pertemanannya. Sosok suami Bu Muti adalah seorang Kiyai (pemuka agama) di daerah Magelang. Setelah menikah, ia berkata bahwa ia kehilangan hidup dan teman-temannya. Bagaimana tidak, ia bercerita bahwa ia serasa diasingkan. Harus hidup bersama suaminya dan mertuanya di suatu daerah terpencil. Bahkan ia tidak diperbolehkan untuk keluar sama sekali, sekedar berjumpa dengan teman pun tidak. Naasnya lagi, Bu Muti juga tidak diperbolehkan untuk memakai hp. Jadi ketika itu, ia hanya diberikan hp (hp suamninya) untuk menghubungi sanak keluarganya saja apabila ada suatu hal yang penting. Saya tidak tahu bagaimana perspektif pemikiran Kyai seperti ini. Tapi yang dikatakan Bu Muti sungguh menyakitkan bagi saya. Ia kerap ditinggal suaminya untuk pergi ke daerah-daerah lain, entah mengisi ceramah, atau kajian-kajian agama lainnya. Tapi Bu Muti tidak pernah ikut sama sekali. Hanya berdiam di rumah bersama mertuanya, dan menyiapkan apapun yang menjadi kebutuhan suaminya kelak jika nanti pulang ke rumah. Ia merasakan seperti penjara. Bagaimana tidak, perempuan yang dulunya sangat aktif berkegiatan sosial bersama teman-temannya sekarang sekedar ruang gerak dan komunikasinya pun juga dibatasi. Menginjak sekitar tahun 2010 suami Ibu Muti jatuh sakit. Saya tak tahu pasti sakit apa yang diderita, namun katanya adalah penyakit paru. Bu Muti berkata bahwa suaminya dulu snagat sering mengkonsumsi kopi dan rokok yang sangat hyper menurutnya. Sehingga ketika suaminya jatuh sakit, pun suaminya masih meminta untuk dibuatkan kopi dan disediakan rokok. Aneh menurut saya. Bu Muti tidak dikaruniani seorang anak pun ketika menikah dengan suaminya. Pernikahan yang telat tersebut ditambah dengan suaminya yang dalam kurun waktu sebentar pernikahan jatuh sakit, membuatnya tidak dapat fokus ke hal-hal lain. Termasuk program kehamilan, mungkin. Tahun 2013 suaminya meninggal. Kemudian setelahnya, ia diwarisi rumah oleh mendiang suaminya. Bu Muti kemudian dipaksa untuk tetap tinggal disana dan mengabdi pada mertuanya. Tapi Bu Muti menolak, bahwasannya ia tidak mau hidup terus dikekang. Karena ia juga tidak begitu dekat dan suka dengan mertuanya. Kemudian is memutuskan untuk kembali ke kota kelahirannya. Mulai dari situ, saya merasakan perubahan hidup Bu Muti berdasarkan ceritanya. Ia kembali pada hidupnya yang dulu, masa mudanya. Saya pernah bertanya, kenapa ia tidak mau menikah lagi. Jawabannya lumayan menohok saya. Ia hanya menjawab bahwasannya hidupnya takut direnggut beserta kebebasannya sebagai wanita dan manusia. Dalam benak saya, kenapa ia tidak menjawab bahwasannya ia tidak ingin menggantikan posisi mendiang suaminya dihatinya. Dalamnya perasaan manusia hanya ia dan Tuhan yang tahu. Namun sekarang saya kira Bu Muti sudah bahagia. Kerap beberapa kali rekan kost saya mengetahui bahwa Bu Muti mempunyai pacar. Semoga nasib baik menimpanya."
Apa sisi gelap kehidupan seorang dokter?,"Ini cerita temen saya seorang dokter belasan tahun lalu, FKUI angk 93. Di sebuah rumah sakit di Jakarta, karena sering berinteraksi antara seorang dokter X dan perawat terjadilah hubungan percintaan keduanya. Ada salah satu ruangan yang sepi dan jarang dokter/perawat yang membukanya. Entah sudah beberapa kali, suatu waktu ada dokter yang membuka ruangan tsb dan terlihat dokter X sedang memadu kasih dengan perawat. Hebohlah rumah sakit tersebut.Foto sumber dari Google Beberapa dokter kemudian menyidang dokter X dan perawat tersebut. Salah satu dokter mengatakan bahwa perawat tersebut harus dipecat atau dipindah tugaskan, karena membuat malu rumah sakit. Tiba-tiba dokter yang paling senior angkat suara. Dia bertanya ""Siapa di dalam ruangan ini yang tidak pernah selingkuh?"". Suasana saat itu menjadi hening beberapa saat. Setelah ditunggu beberapa detik tidak ada yang menjawab, dokter senior itu berkata ""Ok, karena tidak ada yang menjawab mari kita bubarkan penyidangan ini""."
Apa sisi negatif menjadi seorang pemengaruh media sosial (influencer)?,"Selebgram itu banyak yang seenaknya. Coba lihat saja buktinya dari chat ini. Kesimpulannya ada di bawah bagi yang malas membaca.         Intinya pada chat itu ditunjukkan bahwa pihak selebgram Sarah Gibson terus menerus mengulur waktu untuk memberikan promosi kepada online shop yang sudah mengirimkan produk barang ke Sarah Gibson. Buat saya ini cukup keterlaluan. Seharusnya pihak selebgram bertanggung jawab dengan barang yang dikirim. Post dong barangnya. Masa didiamkan begitu saja? Mau dibayar tapi bekerja tidak mau. Kalaupun mereka berdalih sibuk kerjaan lain, itu konyol bgt. Mending dari awal ngga usah terima barang endorseannya daripada jadinya kayak begitu."
Apa sisi gelap pesantren gontor?,"Wkwkkw, saya ngakak tiada habisnya membaca pertanyaan ini. Saya merupakan salah satu alumni pesantren gontor itu sendiri, tdk perlu saya sebutkan tahun berapa, yang pasti, saya baru saja lulus sekitar beberapa tahun yang lalu. Saya alumni Gontor Putri. Saya mondok disana selama 6 tahun ditambah pengabdian di luar pondok 1 tahun. Lulus SD saya langsung masuk pondok pesantren tersebut. Ada beberapa sisi gelap pesantren yang tentu tidak banyak diketahui orangSenioritas Gontor sangatlah mengerikan. Saya sendiri merupakan korban senioritas kakak kelas saya. Apalagi ketika baru masuk kelas 1, sindiran merupakan makanan sehari2, dan itu yg membuat saya sangat tidak betah dan merengek ingin pulang. Bahkan ketika tahun terakhir saya di Gontor, saya mengalami cekcok dengan pengurus senior (saya juga pengurus kala itu, hanya saja yang cekcok dg saya ini lebih senior) mengenai anggaran organisasi. Pada saat itu pengurus nya lah yang salah dikarenakan suatu hal sampai anggaran tersebut minus hampir 2 juta, namun yg disalahkan pada saat itu adalah saya dikarenakan saya adalah junior beliau. Atas kejadian itu bahkan saya hampir dikeluarkan dari Gontor. Hamdalah, saya bisa menyelesaikan pendidikan gontor sampai lulus.Disiplin Gontor yang sangat ketat namun banyak kedzoliman didalamnya. Pengurus organisasi pelajar di Gontor merupakan siswa akhirnya, jika diluar setara dengan tingkat 3 SMA. Mereka yang membuat peraturan yang sangat ketat namun kebanyakan yang melanggar adalah dari mereka sendiri. Tentu saja ketika saya menjadi siswa akhir saya juga termasuk dalam orang yang melanggar peraturan tersebut, wkwkw. Tapi memang kalau dalam gontor, jika tidak nakal ya nggak kerasa mondoknya.Banyak kaum kaum ""melenceng"" didalamnya. Perlu diketahui, bahwa pondok putra dan putri berjarak sangat jauh. Pondok putra pusat sendiri berada di Ponorogo, sedangkan pondok putri berada di Ngawi. Sedangkan yang nyantri disana kan tentu remaja2 ABG yang mungkin haus akan cinta. Jadi kelanjutannya kalian bisa tebak sendiri kan.Tak semua alumni Gontor itu baik. Ini yang harus dicamkan. Jangan kalian kira mentang2 alumni gontor dia udah pasti baik. BIG NO! Ada yang melepas jilbabnya ketika sudah lulus dari Gontor. Bahkan tidak sedikit dan juga tidak banyak yang melakukan sex before marriage. Ya istilahnya, alumni gontor keluar itu seperti singa yang keluar dari kandang. Jadi ganas bukan? Saya sendiri saja justru pacaran, dengan alumni gontor itu sendiri. Wkwk. Intinya, gontor tidak menjamin anda baik. Tapi bukan berarti semua alumni gontor begitu ya. Tentu saja banyak juga yang baik.Mungkin cukup sekian ya dari saya. Jawaban saya diatas tidak bermaksud untuk menjelekkan kaum2 tertentu tapi ini hanya sebatas pengalaman pribadi. Karena itulah yang saya rasakan ketika masuk pesantren gontor. Tapi saya harap, setelah kalian baca ini, jangan sampai takut masuk gontor! Gontor tentu memiliki banyaaaak sisi positif juga. Saya sebelum masuk Gontor sangat takut untuk berbicara di depan umum. Namun ketika lulus Gontor, ketika ada acara kampus, teman2 saya selalu menunjuk saya untuk berbicara di depan umum, karena kata mereka, saya seru kalo sedang berbicara, bisa membawa suasana. Hehhe Tentu saja ilmu bicara depan umum yang tidak semua orang memilikinya ini saya dapatkan dari gontor. Kedisiplinan gontor juga membuat saya jadi pribadi yang kuat dan tangguh. Intinya, jangan takut masuk gontor ya! Gontor banyak sisi positifnya kok, dan tentu saja sangat bermanfaat di kemudian hari."
Apa sisi gelap hidup di Jakarta?,"Saya akan menjawab dari sudut pandang saya sebagai perempuan berumur 22 tahun ber-etnis tionghoa.Catcalling dan pelecehan seksual merupakan hal biasa. Di busway, di krl, di halte, di depan kost, lagi cakep, lagi jelek, kapanpun dimanapun. Saking seringnya saya mengalami, rasanya jadi biasa aja, bahkan tidak jengkel/risih lagi hahahaSaya melihat sendiri seorang anak penjual tissue jam 10 malam digampar2 ditendang2 dibentak2 sama bos nya (sepertinya preman setempat) karena dagangannya tidak habis.Pijat plus2, prostitusi, fwb dan semacamnya merupakan hal yg lumrah. Mantan bos saya pernah berkata, dosa yang paling sulit dihindari oleh pria2 eksmud adalah pijit plus2. Seorang teman pernah menunjukkan tempat dimana ia biasa berlangganan, dan seorang teman lainnya punya tempat langganan untuk membeli kondar (kontrasepsi darurat) yang biasa ia belikan untuk fwb-annya.Banyak sekali para perantau yang datang dari berbagai daerah tertinggal ke Jakarta dengan harapan memperbaiki nasib, tetapi hanya berujung jadi PSK, pembantu, kuli, penyanyi dangdut sawer, dsb.Organisasi keagamaan terlarang seperti HTI masih tumbuh subur dengan jaringan underground yang kuat. Suatu hari setelah soljum, teman saya yang berjilbab mendapatkan semacam buletin yang dibagikan oleh ukhti2 di masjid dekat situ. Karena penasaran, saya baca. Ternyata itu buletin HTI yang menyerukan kebencian terhadap antek aseng. Kata buletin tersebut, orang2 seperti saya telah dan akan semakin menguasai Indonesia. Ya saya mah ketawa saja.Kesenjangan sosial ekonomi yang benar2 mencengangkan. Anda bisa berkantor di gemerlapnya salah satu pencakar langit di SCBD/Kuningan dengan salary puluhan-ratusan juta/bulan, tapi begitu anda melangkahkan kaki keluar gedung, anda dapat langsung melihat seorang gembel sedang ngemis/bocah tiduran di kolong flyover.Pergaulan sosial di Jakarta sangat keras. Anda seakan “dipaksa” untuk memenuhi standar tertentu. Tidak sedikit orang yang saya kenal rela berhutang, gesek kredit sana-sini demi memiliki barang branded dan memenuhi standar pergaulan yang padahal diluar kemampuannya. I’ve been in that phase, tapi bikin capek, tekanan batin yang begitu besar dan ga pernah ada habisnya hahaha…Di lingkungan pertemanan, semua orang ‘sok baik’ di depan. Menanyakan kabar, menjenguk ketika sakit, surprise saat ultah, dan sebagainya. The truth is, setiap orang selalu berlomba-lomba dan selalu membanding2kan. Siapa lebih kaya, siapa punya pasangan lebih tampan/berduit/romantis, siapa menikah duluan, siapa ngundang lebih banyak tamu di resepsi, siapa punya anak duluan, adu mahal uang sekolah anak, dst, gitu terus sampe mati.Banyak deh. Kelamaan ngetiknya hahaSaran saya, kalau anda perantau/mulai dari 0, tidak punya modal pendidikan/keterampilan dan ingin mengadu nasib di Jakarta, coba pikir2 lagi. Kecuali anda orang berkecukupan, punya bisnis, punya modal, dan ada yang nge back-up kalau jatuh miskin, ya mungkin gapapa deh tuh coba peruntungan di Jakarta. Intinya, Jakarta keras, sangat keras."
