question,answer
Bagaimana cara meningkatkan konsentrasi dan memiliki pola pikir yang tenang dan terfokus?,"Langkah paling awal adalah, bayangkanlah bahwa kemampuan berkonsentrasi itu ibarat otot. Agar kuat, liat, berstamina maka otot harus dilatih, demikian juga kemampuan fokus atau berkonsentrasi. Jika ingin kemampuan konsentrasi kita kuat dan tahan lama maka kita pun harus melatihnya. Berikut ini adalah langkah-langkah untuk memulainya: 1.	Identifikasi faktor-faktor apa saja yang paling mengganggu konsentrasimu Faktor pengganggu konsentrasi disebut dengan distraktor. Oleh karena itu, yang pertama kali harus kamu lakukan adalah mengidentifikasi apa sajakah distraktor terbesarmu. Pada dasarnya, kemampuan kita untuk berkonsentrasi bergantung pada seberapa besar kemampuan kita untuk mengesampingkan atau mengendalikan distraktor-distraktor tersebut. jika perlu, catatlah dalam sebuah jurnal agar kamu mudah mengingatnya. Kamu bisa gunakan aplikasi-aplikasi jurnal dalam gadgetmu, seperti evernote. Agar lebih sistematis, kamu juga bisa membuat tabel semacam ini:Bahkan saat kamu membuat catatan semacam ini, secara tak sadar kamu sudah berlatih untuk lebih berkonsentrasi. Pertama adalah upayamu untuk mengingat kembali hal-hal yang mengganggu konsentrasimu, kemudian kamu berusaha mencatatnya dengan kata-kata mu sendiri, dan tentu saja hal ini membutuhkan konsentrasi. Luangkan waktu beberapa kali dalam satu hari untuk membuat catatan-catatan semacam ini. 2.	Menumbuhkan Willpower (Daya Juang) Seberapa banyaknya tehnik untuk meningkatkan konsentrasi yang kamu pelajari, tanpa adanya willpower, semuanya tidak akan ada manfaatnya. Banyak orang yang tahu tentang apa yang seharusnya mereka lakukan, namun mereka tidak mau melakukannya, atau putus di tengah jalan sebelum mencapai tujuan, karena tak kuat menghadapi beragam kesulitan. Perlu kalian pahami, dalam semua hal yang ingin kalian capai, willpower adalah salah satu faktor terpenting yang akan menentukan keberhasilan kalian (tak terkecuali dalam menguasai kemampuan berkonsentrasi ini). Setiap pencapaian pasti ada kesulitan yang akan dihadapi. Jika kesulitanya ringan atau tak seberapa berat, maka banyak orang yang mampu melaluinya. Akan tetapi, jika kesulitannya cukup berat atau sangat berat, hanya orang-orang dengan willpower (daya juang) yang tinggilah yang akan sanggup melaluinya. Apakah willpower itu? Willpower adalah kemampuan seseorang untuk mengekang godaan-godaan kesenangan jangka pendek, dalam rangka meraih tujuan-tujuan penting dalam jangka waktu yang panjang, serta adanya alasan yang masuk akal untuk hal itu. Dengan willpower, seorang akan mampu menjalani langkah-langkah pencapaian tujuan dengan konsisten dan berdisiplin. Bagaimanakah menumbuhkan willpower ini? Pertama, carilah alasan kenapa kamu ingin bisa lebih berkonsentrasi? Seberapa tingkat kepentingannya untuk hidupmu? Buatlah sebanyak mungkin alasan yang dapat mendorongmu untuk lebih termotivasi dalam melatih kemampuanmu berkonsentrasi. Kemudian, cobalah untuk memvisualisasikan, seandainya kamu benar-benar sudah menjadi seorang yang lebih fokus dan berkonsentrasi, hal positif apa sajakah yang akan kamu dapatkan dalam hidupmu. Mungkin, permasalahan hidup apakah yang akan terpecahkan seandainya kamu bisa lebih berkonsentrasi? Jika kamu menemukan berbagai alasan yang tepat akan hal ini, semestinya willpower-mu untuk meraih tujuanmu juga akan lebih besar. 3.	Sejumlah Tehnik Untuk Meningkatkan Konsentrasi a.	Menejemen Waktu Dengan Tehnik PomodoroPomodoro adalah timer berbentuk tomat yang biasa digunakan oleh para juru masak Italia untuk mengukur lamanya waktu memasak suatu masakan. Tehnik pomodoro adalah salah satu tehnik yang sangat populer dalam pelatihan menejemen waktu. Meskipun namanya pomodoro, namun kamu tak perlu menggunakan pomodoro sesungguhnya untuk menerapkan tehnik ini. Banyak jenis timer yang ada dalam gedget kamu yang bisa kamu manfaatkan untuk melakukan hal ini.Inti dari tehnik ini adalah: kamu hanya boleh fokus untuk melakukan suatu hal tertentu, dalam waktu yang telah ditentukan oleh timer. Kamu harus mengesampingkan, atau menahan diri dari berbagai godaan yang bisa mengalihkan fokusmu dari apa yang sedang kamu kerjakan. Sebagai contoh, kamu men-setting timer selama 10 menit khusus untuk membaca sebuah buku. Selama 10 menit tersebut, kamu hanya boleh berfokus untuk membaca 1 bab dalam sebuah buku. Kamu tidak boleh melakukan aktivitas lain, khususnya aktivitas-aktivitas yang akan merusak fokusmu pada membaca buku, termasuk mengecek media sosial, gadget, atau melamun. Dibutuhkan komitmen yang kuat untuk melakukan hal ini, terlebih jika kamu memang orang yang susah berkonsentrasi dan mudah teralihkan. Nah, berikut ini adalah beberapa langkah untuk melakukan tehnik pomodoro:Tentukan sebuah aktivitas apa yang ingin kamu lebih berkonsentrasi padanya (misal: membaca buku literatur)Tentukan durasi waktu kamu harus fokus pada aktivitas tersebut. Kamu sebaiknya menentukan durasi waktu yang moderat. Tidak terlalu ringan, namun juga tidak terlalu berat untuk kamu jalani. Durasi yang cukup menantang, namun masih dalam batas kemampuanmu. Kamu harus tetap enjoy, dan jangan sampai terlelu mengekang. Sebagai contoh adalah 15 menit.Buatlah durasi istirahat. Misalnya, 5 menit istirahat setelah membaca selama 15 menit. Selama 5 menit ini kamu bebas melakukan apa saja, termasuk mengecek WA, IG, berfanatasi, dsb. Setelah 5 menit kamu harus kembali lagi fokus pada apa yang kamu baca hingga 15 menit kemudian.Tingkatkanlah durasi fokus dari waktu ke waktu, dan turunkanlah durasi istirahat dari waktu ke waktu.Ingatlah, untuk sukses dalam menerapkan metode ini, dibutuhkan konsistensi dan repetisi. Perlu sebuah komitmen dan willpower yang kuat untuk melakukan hal ini.b.	Melatih Relaksasi dan Pemusatan PerhatianOrang-orang banyak menyebut ini sebagai meditasi. Namun kalau menggunakan istilah meditasi terkesan harus melakukan sejumlah ritual tertentu, yang mungkin saja akan bertentangan dengan keyakinan seseorang. Saya lebih suka menggunakan istilah melatih relaksasi dan pemusatan perhatian. Untuk melakukan relaksasi, kita bisa mengatur pernafasan. Misalnya, saat kita menarik nafas, kita masukan kata-kata positif (contoh: rasa syukur atas berbagai nikmat yang diberikanNya), dan saat menghembuskan nafas, kita membuang emosi-emosi negatif kita, seperti marah, dendam, benci, dsb. Lakukan di tempat yang tenang sambil memejamkan mata. Lakukan selama 10 sampai 20 menit per hari. Jika kamu seorang muslim, kamu bisa melakukan sembari berdzikir. Saat mengucapkan kata-kata dzikirmu, fokuslah pada apa yang kamu ucapkan dan pahami artinya. Teruslah berusaha untuk fokus pada dzikirmu. Jika ada yang “menari-nari” dalam pikiranmu dan mengganggu dzikirmu, maka segeralah kamu buang jauh-jauh. Lakukan hal ini dalam beberapa menit per hari. c.	Mindfulness Sederhananya, mindfulness adalah kehadiran diri kamu di sini dan saat ini. Cobalah berkonsentrasi dan menikmati apa yang ada di depanmu saat ini. Sebagai contoh saat kamu makan, cobalah untuk mengunyahnya perlahan, sesuai anjuran para dokter yaitu 33 kali, lalu coba rasakan makanan itu saat mulai menyapu lidahmu. Bagaimanakah detail rasa dan aroma makanan itu, dan bagaimana teksturnya, mungkin kamu mencoba memecah komposisinya. Mulailah untuk memasukkan kata-kata positif, seperti rasa syukur atas nikmatnya makanan yang sedang kamu nikmati tersebut. Intinya adalah, cobalah lebih berkonsentrasi dan mensyukuri pada sesuatu yang selama ini kamu lakukan secara otomatis / taken for granted. d.	Berlatih Mengingat Sesuatu Kamu bisa berlatih untuk mengingat sesuatu yang menurut kamu menarik atau penting. Bisa jadi bait-bait puisi, nomer hp teman-temanmu, materi kuliah, dsb. Cobalah mengingat hal itu secara detail. Bisa juga dengan berusaha mengingat ayat suci, doa-doa, atau dzikir-dzikir. Upaya untuk mengingat membutuhkan daya konsentrasi yang tinggi, terlebih jika sesuatu yang akan kita ingat itu adalah hal yang sulit diingat. Tentu saja, hal ini membutuhkan disiplin (willpower) yang cukup tinggi. e.	Membaca Bacaan-bacaan Yang Panjang Dengan Perlahan Carilah suatu materi bacaan yang menurut kamu menarik dan cukup panjang. Mungkin kurang lebih lima sampai sepuluh halaman. Bacalah bacaan tersebut dengan fokus dan konsentrasi hingga selesai. Jangan pernah berpindah kepada bacaan lain sebelum kamu benar-benar menyelesaikan apa yang kamu baca. Jangan pula tergoda oleh link-link yang akan memindahkan perhatian kamu pada artikel atau bab lain. Betul-betul nikmati dan pahami apa yang sedang kamu baca. Kamu bisa mengkombinasikan metode ini dengan tehnik pomodoro sebagaimana dijelaskan di atas. Ingatlah, bahwa gedget adalah salah satu hal yang merusak kemampuan seorang untuk berkonsentrasi. Cepatnya arus informasi dan banyaknya link yang tersebar di sebuah bacaan menggoda orang untuk segera berpindah dari satu informasi ke informasi lain. Tak jarang ia melakukan multi tasking. Ia tak pernah benar-benar terlibat dengan apa yang ia baca saat itu, dan rupanya, hal ini telah menjadi culture pembaca di saat ini. Maka tak heran, informasi yang masuk pun hanya setengah-setengah, yang berujung pada kesalahpahaman. Tak ada salahnya juga untuk membiasakan lagi membaca buku cetak. f.	Senam Sebelum Beraktifitas Sebuah penelitian yang dilakukan oleh Prof. Charles Hillman dari Universitas Illinois menemukan bahwa latihan fisik dapat meningkatkan kontrol kognitif para siswa, yaitu kemampuan untuk berkonsentrasi, sehingga menghasilkan performansi akademik yang lebih baik (terbukti dari hasil test akademik) (Link: Physical Activity May Strengthen Children's Ability To Pay Attention). g.	Berlatih Menjadi Pendengar Aktif Melatih fokus tidak hanya memberikan manfaat secara intelektual, namun juga sosial. Kemampuan berfokus dan konsentrasi juga merupakan salah satu bentuk keterampilan interpersonal. Kemampuan kamu untuk betul-betul menghadirkan dirimu saat bersama orang-orang yang kamu sayangi, atau teman-temanmu akan menguatkan kedekatan, keintiman, dan rasa percaya mereka. Dan ini tergantung dari kemampuan kita untuk mengontrol berbagai macam distraktor yang mengganggu konsentrasi kita. Saat kamu berusaha untuk fokus pada seseorang yang ada di dekatmu, menyimak kata-katanya, mencoba untuk memahami sudut pandangnya, dsb, maka secara tak langsung kamu sedang melatih otot-otot konsentrasimu menjadi lebih kuat. Kamu bisa mencoba melakukan hal ini deng menjauhkan gadgetmu saat dirimu sedang bersama orang lain, dan mengurangi intensitas untuk menengok apa yang ada dalam gedgetmu. h. Istirahat Yang Cukup Trima kasih, semoga bermanfaat"
Apa cara terbaik untuk melatih otak saya agar bekerja dengan cepat?,cobalah sering2 membaca hal2 yang bermanfaat seperti ilmu pengetahuan setelah membaca simpulkan apa yang telah kmu baca tadi.
Apakah gagar otak ringan dapat mempengaruhi kinerja otak untuk berpikir?,"Saya pernah mengalami Gegar otak ringan, kata dokter harus hati-hati, jangan dianggap sepele, Benar, selama beberapa bulan saya mudah pusing ketika memutar badan, jadi saya tidak naik kendaraan, juga tidak berani memanjat dsb, kalau tidak ada hal yang penting, saya tiduran saja, akhirnya sembuh total. Hingga sekarang, tidak ada sedikit pun bekas nya. Adik saya pernah Gegar otak ringan, dia juga ke dokter, dokter tidak memberi penjelasan memuaskan, dia kemudian melakukan aktivitas biasa, dia berkata hanya sakit kepala, pusing2, bukan hal yang berbahaya, jauh dari mematikan, akhirnya di Pasir Putih Situbondo ketika berenang, dia meninggal dunia. Jadi Gegar otak ringan itu tidak berbahaya bila kita mengerti, kalau diabaikan, ya…. Sangat sangat berbahaya."
Bagaimana cara mempertajam otak agar mudah dan cepat memahami sesuatu?,"Kurangi bermain gadget utk hal yg tidak produktif. Olahraga, membaca buku/artikel dll. Makan makanan sehat, tidur teratur. Bersosialisasi, banyakin berinteraksi sm sekitar (tetangga, teman dll)"
Bagaimana cara melesatkan IQ kita?,"Jika Anda sudah lebih dari 5 tahun, tidak ada lagi cara untuk meningkatkan IQ Anda secara permanen. Paling tidak belum ada pil yang membuat Anda jadi lebih pintar. Jadi untuk anak Anda kelak, ingat ada umur emas, ini masa untuk memberi nutrisi dan merangsang intelektual anak Anda dan juga pertumbuhan tingginya. Silakan berkonsultasi ke dokter anak. Semoga membantu."
"Saya sudah beberapa kali tes IQ dalam hidup saya. Rincian IQ saya adalah 119,109,115,109. Apakah IQ itu konstan? Apa benar kalau seseorang memiliki IQ tinggi sejak kecil, pasti saat dewasa IQ-nya tetap tinggi?","Saya bantu jawab ya, karena kebetulan berhubungan dengan kerjaan saya. Sederhananya IQ itu ada dua jenis, IQ bawaan dari lahir dan IQ yang didapatkan dari hasil belajar. Alat tesnya pun berbeda untuk mengungkap mana IQ bawaan mana IQ hasil belajar (mohon maaf saya tidak bisa menyebutkan nama alat tesnya :)) ). IQ hasil belajar jelas akan berbeda - beda hasilnya karena sewaktu dilakukan psikotes disesuaikan dengan usia/jenjang pendidikan akhir yang bersangkutan. Orang yang lulusan SD tidak akan diuji menggunakan tes yg peruntukannya untuk lulusan SMA, begitu pula sebaliknya. Jadi wajar ketika memiliki IQ yang berbeda - beda, biasanya selisihnya tidak jauh. Yang mana yang valid, tentu yang terakhir."
Apa saja tips terbaik untuk melatih otak agar berpikir lebih kritis?,"Jangan ambil keputusan dengan cepat (kecuali situasi tidak memungkinkan)Pikirkan keputusanmu dengan melihat pandangan lain, maksudnya jangan melihat masalah dari satu sisi ajaAmbil keputusan dengan suasana hati yang 'rasional' tidak dengan suasana hati yang tertekanPerbanyak pengalaman dengan melakukan aktivitas yang bermanfaat seperti organisasi, panitia acara, dll"
Apakah otak sendiri mengendalikan otak?,"Pertanyaan ini mengingatkan saya pada pernyataan otak yang menamai dirinya sendiri. Dalam kasus pertanyaan yang diajukan, saya tidak yakin dengan konsep mengendalikan itu sendiri. Tentu otak mampu mengendalikan pikiran, karena itulah fungsi otak pada manusia, namun otak tidak sepenuhnya dalam kendali atas dirinya sendiri. Banyak faktor di luar otak yang dapat memengaruhi bagaimana otak bereaksi seperti respon gangguan atas keseimbangan tubuh, rasa sakit yang dirasakan tubuh, efek halusinasi dan lainnya. Dengan demikian otak tidak sepenuhnya mengendalikan otak. Semoga menjawab."
"Apa sumber terbaik, latihan untuk belajar meditasi?","Sumber terbaik untuk berlatih dan mendalami meditasi adalah tubuh dan pikiran sendiri (Body and Mind). Tubuh dan pikiran setiap manusia berhubungan erat dengan sumber pencipta, semua hal yang perlu anda ketahui sudah tersedia di dalam diri ini. Anda tidak perlu membaca buku maupun mendengarkan ajaran-ajaran terlalu dalam yang dapat menyebabkan timbulnya ekspektasi dalam bermeditasi. (Catatan: Memiliki ekspektasi dalam bermeditasi akan menghambat pendalaman bermeditasi) Yang perlu anda ketahui hanyalah dasar-dasar dalam bermeditasi dan cara melakukannya dengan tubuh dan pikiran ini. Lalu, apa sebenarnya meditasi? Banyak orang berpikir meditasi adalah untuk “mendapatkan” sesuatu. Namun nyatanya meditasi adalah untuk “melepaskan” semua persepsi dan segala hal yang anda ketahui agar anda menjalani kehidupan ini dengan murni tanpa terpengaruh oleh hal-hal yang tidak dapat kita kontrol. Selanjutnya, apa yang saya maksud dengan menggunakan tubuh dan pikiran sendiri? Dalam bermeditasi anda dapat menggunakan bagian dari tubuh ini, yaitu pernapasan. Semua manusia memiliki nafas. Nafas ini tidak akan pernah meninggalkan anda, ini adalah bagian dari kehidupan yang anda miliki sejak lahir yang hanya akan anda tinggalkan pada saat meninggal dunia. Perhatikanlah nafas anda pada saat menarik dan mengeluarkannya, panjang atau pendek, tanpa mengontrolnya. Berlatihlah untuk memfokuskan pikiran anda pada nafas ini, pada saat anda berjalan, berdiri, duduk ataupun berbaring selagi tiada lelap, fokuskanlah pikiran anda pada nafas. Pada saat berlatih untuk memfokuskan pikiran, akan muncul gangguan-gangguan (catatan: akan muncul rasa bosan, ragu, capek, malas, dsb…). Disinilah anda harus terus bertekad untuk kembali memfokuskan pikiran anda pada pernapasan. Setelah berlatih berhari-hari, berminggu-minggu, berbulan-bulan,bertahun-tahun, dan anda benar-benar sudah menyadari secara penuh tentang napas anda, anda akan menyadari juga bahwa semua hal yang terjadi pada pikiran anda sangatlah berhubungan erat dengan napas anda.Pada saat marah, bagaimana napas anda?Pada saat sedih, bagaimana napas anda?Pada saat bahagia, bagaimana napas anda?Pada saat tenang, bagaimana napas anda?dsb… Dengan dimulai dari menyadari pernapasan, anda menyadari hubungannya dengan perasaan, dengan perasaan anda menyadari hubungannya dengan persepsi, dengan persepsi anda menyadari bahwa segala konsep adalah bagian dari pengalaman yang kita alami sejak lahir, segala pengalaman terbentuk dari perbuatan dan kebiasaan yang kita lakukan, segala perbuatan dan kebiasaan terbentuk karena keinginan, dan seterusnya… teruslah mendalami meditasi anda, semua akan anda sadari dengan sendirinya. Dengan mengerti dan menyadari secara murni seperti apa adanya bahwa “hal ini tercipta” karena “hal itu tercipta”, pengertian benar tentang sumber pencipta akan muncul dengan sendirinya tanpa harus dipelajari.Pengetahuan yang muncul bukanlah pengetahuan konvensional yang anda hafal, pelajari dan mengerti seperti di sekolah.Pengetahuan yang muncul bukan karena anda ingin mendapatkan ataupun ingin mengetahui sesuatu.Pengetahuan ini muncul karena anda melepaskan semuanya. Anda menjadi individu yang murni dan apa adanya, lepas dan bersih dari kekotoran-kekotoran batin.Pengetahuan ini tidak dapat ditransfer atau dimengerti jika anda tidak berlatih sendiri.Dengan membaca penjelasan ini, saya harap anda tidak berekspektasi dalam bermeditasi, berlatihlah setiap hari tanpa mengharapkan apapun, karena harapan-harapan anda akan menghambat perkembangan dalam bermeditasi. Selamat bermeditasi :)"
Bagaimana trik melatih fokus dalam waktu singkat?,coba ambil sendok dan taruh dihidung anda
Bagaimana cara menggunakan otak dengan baik dan benar?,"Nih saya kasih triknya.Berpikir positif, itu no. 1, misalnya ada berita-berita tentang buruknya Pemerintahan ga usah ikut nyinyir wong kita cuma rakyat jelatah bisa apa, nrimo dan legowo kalau kata orang tua. Ga nyinyir aja sudah memberikan dampak positif tau tidak.Jangan keseringan lihat bokep, sesekali ya ga apa2 buat cuci mata, tapi jangan save di memori otak tar inget terus lagi.Ga usah ribet dengan keyakinan dan kepercayaan umat Agama lainnya kalau tidak seiman, urus saja urusan masing-masing.Jangan langsung percaya berita-berita di sosmed, telusuri dulu sumbernya biar ga kena kasus penyebaran hoax.Sering mikir kehidupan alam dan isinya biar dapat ilmu yang bermanfaat.Sering mikirin tentang Tuhan untuk orang beragama, ketimbang loe mikir Jokowi ga becus kerja dlsb ga manfaat kan.Banyak deh pokoknya 😊😊😊"
Bagaimana cara menggunakan waktu dengan lebih baik?,How can I make better use of my time?
Hal apa yang bisa melatih kemampuan otak?,"Sebenarnya, dgn terus menerus belajar, dan juga berikhtiar, maka ga cuma jadi pintar, kita juga akan jadi sukses.rajin doa tiap hari. Komunikasikan kepada Tuhan akan segala permasalahan hidupmu.Yakin dgn diri sendiri. Kamu bisa capai impian2mu.Sabar dan tetap tekun.Olahraga rutin, dan makan makanan bergizi tiap hari. ngomong2... Yuk doakan terus yg trbaik untuk masa depan indonesia tercinta. Amin. Terjadilah... (pemulihan perekonomian indonesia pasca pandemi covid19) Semoga semuanya menjadi sangat lebih baik kedepannya. Amin."
Akhir-akhir ini saya semakin merasakan otak saya lemah dan sulit mengingat. Apakah ada obat untuk membuat otak fokus?,"Cari tahu dulu Bu penyebab dari kesulitan fokusnya apa… Stress, gangguan cemas, depresi bisa menyebabkan kesulitan untuk fokus. Multitasking yang berlebihan, kelelahan fisik, kurang tidur bisa menyebabkan mudah lupa. Mengkonsumsi alkohol, obat obatan terlarang juga dapat menyebabkan kesulitan fokus. Coba analisa dahulu penyebabnya…. Saran saya: coba lakukan pencatatan kecil di kertas atau buku, hal hal apa yang perlu diingat atau dikerjakan, multitasking boleh tapi batasi jangan berlebihan, istirahat cukup, hindari stress kalo sudah mulai suntuk boleh cari pelarian (bernyanyi, main game, ngobrol, nonton, memasak etc…) Kalau makanan : makanan manis (sumber energi otak dan merupakan anti kortisol) hanya jangan kebablasan, makanan kaya DHA, Caffein (jangan dikonsumsi 3 jam sebelum tidur), probiotik (brain-gut Axis, healty gut promotes brain function)"
"Mengapa semakin kita berusaha fokus, semakin sulit juga fokus?","Selamat sore dan terima kasih atas permintaan menjawabnya, Arlyka Zeni. Wah kalau seperti itu kita perlu memeriksa, apakah kegiatan yang kita lakukan tersebut memang sesuai dengan minat dan kemampuan kita atau sebaliknya. Kalau memang tidak sesuai, saya kira kita tidak akan bisa memaksakan diri untuk fokus sepenuhnya untuk mengerjakan hal-hal yang kita tidak sukai tersebut, tidak ada gunanya sih. Misalnya saya suka menulis di Quora, saya secara pribadi senang mendiskusikan dengan apapun. Jadi, seremeh apapun pertanyaan yang akan datang kepada saya, selama saya anggap pertanyaannya murni ingin berdialog dan ingin berdiskusi layaknya seorang teman curhat ke temannya yang lain, saya akan sangat senang menulis suatu jawaban. Hehe."
Adakah potensi bahwa kecerdasan buatan (AI) akan melampaui kecerdasan manusia?,"Sebenarnya AI tidak akan pernah bisa melampaui kecerdasan manusia.Semua yang kita lihat di film, tentang cerita-cerita robot (AI) yang menguasai dunia itu hanya fiksi. Pada dasarnya, itu tidak akan terjadi sama sekali. Mengapa? Karena pada dasarnya (redudansi kalimat nih 😅) kecerdasan buatan atau AI itu kan dibuat sama manusia, kita masih punya peran penting dalam membuat dan mengontrol sistem ini. Di sini ada salah paradigma, memang kecerdasan buatan ini bisa mengalahkan manusia tapi bukan mengalahkan dalam hal kecerdasan atau tingkat berpikir melainkan lebih mengalahkan dalam hal persistensi serta konsistensi berlogika dan perhitungan sehingga bisa dibilang kecerdasan buatan itu punya tingkat error yang lebih sedikit atau bahkan tidak ada error sama sekali. Contohnya begini:Di atas itu adalah contoh data pelanggan di salah toko perahu. Di sini kamu akan membuat klasifikasi untuk melakukan prediksi terhadap pelanggan dengan tipe seperti apa yang 100% akan membeli perahu di toko tersebut. Kamu bisa menganalisa data di atas dengan melihat atribut-atributnya dan akhirnya muncul kesimpulan sebagai berikut: jika pelanggan berusia lebih dari 45 tahun (>45), dan memiliki kurang dari 3 anak (3<) atau tidak bercerai (!=divorced), maka pelanggan tersebut memiliki kemungkinan yang tinggi akan membeli perahu di toko tersebut—untuk sesaat kita lupakan masalah overfitting. Di sini analisanya masih cukup mudah, karena datanya hanya berjumlah 12 dengan atribut yang tidak lebih dari 10. Sekarang, coba bayangkan data tersebut ada banyak, mungkin 30 ribu data, lalu atributnya ditambah hingga 15 atau 20 atribut. Bagaimana kamu akan menganalisanya? Manusia secerdas Einsten pun tidak akan bisa mencerna begitu banyak data untuk dianalisa di dalam otaknya. Kalau pun dia bisa, hasil yang keluar akan sangat lama dan kemungkinan salahnya itu besar. Maka dari itu kita butuh yang namanya machine learning (salah satu bagian dari AI) untuk melakukan pekerjaan seperti ini. Metode sederhana seperti decision tree dapat bekerja dengan baik di sini, kita hanya perlu memasukkan atribut-atribut data ke dalam algoritma dan semuanya akan dihitung oleh komputer. Seperti yang sudah saya bilang di awal, kecerdasan buatan punya tingkat persistensi yang tinggi sehingga dia bisa mengkalkulasikan perhitungan yang begitu kompleks. Apakah kita di sini sebagai manusia sudah merasa kalah dengan mesin atau kecerdasan buatan ini? Tentu saja tidak. Kecerdasan buatan butuh pengaturan (tuning) dan hal tersebut harus dilakukan oleh manusia. Hasil yang dikeluarkan oleh kecerdasan buatan itu punya tingkat error yang kecil, namun akurasinya kadang tidak pas. Di situ tugas manusia untuk mengontrol akurasi hingga kinerja kecerdasan buatan ini.Jadi intinya, AI itu tidak akan bisa mengalahkan kecerdasan manusia dalam hal tingkat berpikir. Mungkin 1 atau 2 abad lagi, di mana kita sudah bisa menciptakan robot yang punya jaringan otak dan syaraf yang sama persis seperti manusia. Entalah. Tapi kalau untuk saat ini, belum bisa, kita masih memimpin. Kita bisa berumpama bahwa AI ini seperti seekor anjing yang kita latih setiap harinya. Semakin hari semakin pintar, namun tidak akan bisa melebihi kepintaran majikannya, apalagi jika majikannya memasangkan rantai ke anjing tersebut sehingga dia punya kendali penuh. Yang menjadi kesalahan atau resiko hanyalah tentang bagaimana cara kita melatih anjing tersebut; untuk membunuh atau untuk menjadi teman yang dapat membantu kita? Sekian. — Sumber gambar: rogerebert.com"
Bagaimana saya bisa membuat kecerdasan buatan sendiri?,"Anda bisa membuat kecerdasan buatan sendiri dengan bahasa pemrograman. Apa sih bahasa pemrograman itu? Bahasa pemrograman adalah set perintah yang dapat Anda gunakan untuk memberikan set instruksi kepada komputer yang dapat menghasilkan beberapa output. Untuk membuat kecerdasan buatan atau Artificial intelligence (AI) Anda dapat menggunakan bahasa pemrograman seperti python atau R. Sebelum Anda belajar lebih jauh, mari kita mengenal sedikit apa sih kecerdasan buatan itu. Kita bisa liat ke diagram dibawah.Kecerdasan buatan atau yang lebih akrab kita dengar dengan Artificial Intelligence (AI) memiliki Ruang lingkup dan implementasi yang sangat luas, bahkan cenderung bias karena beberapa sumber memiliki pendapatnya masing-masing. Namun, pengertian AI dapat dirangkum ke dalam 2 konsep utama, yang pertama AI adalah semua yang komputer tidak bisa melakukan, tetapi akan bisa suatu saat (karena mereka selalu belajar), yang kedua AI adalah kecerdasan yang didemonstrasikan oleh mesin. Intelligence/kecerdasan adalah kemampuan untuk memperoleh dan menerapkan suatu pengetahuan (knowledge) dan skill. Manusia mengembangkan mesin (baca: komputer) untuk mendapatkan pengetahuan secara efisien karena mesin dapat mencari/mengolah informasi lebih cepat dari manusia (contoh sangat dasar: kalkulator). Tetapi, mesin tidak bisa melakukan sesuatu secara inisiatif, manusia harus memberikan ‘what to do and how to do it’ kepada mesin agar bekerja. Harapan yang lebih besarnya adalah manusia memberikan sedikit ‘pengetahuan’, lalu mesin dapat belajar dari pengetahuan tersebut dan mengembangkan dirinya sendiri. True AI needs to be able to learn. Nah bagaimana biasanya mesin ‘belajar’? kita biasa mengenal hal tersebut dengan konsep Machine Learning. Seperti yang dapat dilihat pada diagram diatas, pembelajaran mesin atau machine learning (ML) adalah bagian dari AI. ML secara singkat adalah sub-bidang AI yang berkaitan dengan desain dan pengembangan algoritma atau teknik yang memungkinkan meningkatkan performa-nya pada beberapa tugas melalui pengalaman. Fokus ML adalah mendapatkan insight sehingga dapat membuat keputusan berdasarkan data, ML menggunakan data untuk menjawab pertanyaan. Untuk beberapa kasus ML bisa menjadi sangat kompleks sehingga butuh metode tambahan agar mesin bisa meniru cara kerja otak manusia atau disebut dengan Deep Learning. Biasanya orang yang mengembangkan machine learning agar dapat dipakai untuk menyelesaikan kasus tertentu disebut dengan data scientist. Untuk belajar dan mendalami pekerjaan seorang data scientist atau bahasa pemegroman seperti python atau R, Anda dapat melakukannya secara mandiri ataupun dengan mengikuti kursus. Adapun berbagai media online yang dapat Anda gunakan sebagai sumber pembelajaran, seperti course online yang menyediakan latihan coding ataupun menonton video di Youtube yang memuat konten edukasi seperti Khan Academy, 3Blue1Brown, dan StatQuest. Namun, metode self-learning (pembelajaran mandiri) seperti ini mungkin kurang efektif jika tidak dilakukan dengan tekun dan sungguh-sungguh. Karena tidak semua orang dapat belajar secara mandiri, sehingga memerlukan bantuan orang lain yang lebih mumpuni untuk membantu memahami dan mengerti suatu materi pembelajaran. Alternatif lainnya adalah Anda dapat mencoba untuk mengikuti kursus Data Science berbasis tatap muka. Salah satu kursus Data Science yang dimaksud adalah Algoritma Data Science School yang merupakan sekolah Data Science pertama di Indonesia dan memiliki pengajar bersertifikasi RStudio. Algoritma menyediakan tempat belajar tentang Data Science untuk siapa saja, tidak terbatas oleh latar belakang pendidikan atau ilmu apapun, dengan menggunakan bahasa pemrograman R atau-pun python. Selama pembelajaran kurang lebih 3 bulan, Anda akan berkesempatan untuk membuat proyek berbasis data di tiap materinya sebagai portofolio Anda. Kemudian di akhir pembelajaran, murid lulusan Algoritma juga berkesempatan untuk mengikuti Data Career Day sebagai fasilitas career support yang bertujuan untuk membantu lulusan mendapat pekerjaan di bidang data science. Silahkan kunjungi website Algoritma Data Science School - Algoritma untuk informasi lebih lanjut."
